3132;142;19
3132;144;5
3132;145;1
3132;146;3
3132;147;1
3132;148;2
3132;134;3
3132;135;6
3132;164;10
3132;165;6
3132;166;10
3132;136;2.302585
3132;149;2
3132;150;6
3132;151;8
3132;152;2
3132;154;8
3132;155;8
3132;156;4
3132;163;16
3133;162;32
3133;129;41
3133;130;55
3133;131;22
3133;132;66
3133;133;12
3133;137;4
3133;138;3
3133;139;3
3133;140;7
3133;141;11
3133;142;23
3133;144;6
3133;146;2
3133;147;1
3133;148;2
3133;134;4
3133;135;7
3133;164;9
3133;165;7
3133;166;9
3133;136;2.639057
3133;149;4
3133;150;6
3133;151;10
3133;152;2
3133;154;8
3133;155;16
3133;156;8
3133;163;24
3134;162;7
3134;129;7
3134;130;5
3134;131;5
3134;132;1
3134;133;1
3134;137;3
3134;138;1
3134;139;1
3134;140;4
3134;142;1
3134;146;1
3134;134;1
3134;135;1
3134;164;1
3134;165;1
3134;166;1
3134;151;1
3134;155;12
3134;156;16
3134;163;12
3135;162;19
3135;129;20
3135;130;31
3135;131;11
3135;132;31
3135;133;14
3135;137;3
3135;141;6
3135;142;14
3135;144;3
3135;146;2
3135;147;1
3135;148;1
3135;134;4
3135;135;4
3135;164;6
3135;165;4
3135;166;6
3135;136;1.386294
3135;149;2
3135;150;3
3135;151;7
3135;152;1
3135;154;4
3135;155;12
3135;163;16
3136;162;92
3136;129;42
3136;130;106
3136;131;53
3136;132;8
3136;133;2
3136;137;1
3136;141;4
3136;142;6
3136;146;1
3136;147;1
3136;148;2
3136;135;1
3136;164;1
3136;165;1
3136;166;1
3136;152;2
3136;155;4
3136;163;4
3137;162;82
3137;129;49
3137;130;71
3137;131;17
3137;132;77
3137;133;16
3137;137;3
3137;138;2
3137;139;4
3137;140;12
3137;141;18
3137;142;30
3137;144;8
3137;145;2
3137;146;4
3137;147;2
3137;148;2
3137;134;2
3137;135;9
3137;164;9
3137;165;9
3137;166;9
3137;136;3.806663
3137;149;3
3137;150;10
3137;151;10
3137;152;2
3137;154;8
3137;155;12
3137;156;36
3137;163;20
3138;162;591
3138;129;648
3138;130;1688
3138;131;181
3138;132;1739
3138;133;33
3138;137;2
3138;138;7
3138;139;24
3138;140;78
3138;141;420
3138;142;795
3138;143;116
3138;144;122
3138;145;45
3138;146;11
3138;147;4
3138;148;17
3138;134;6
3138;135;280
3138;164;307
3138;165;152
3138;166;179
3138;136;20.358088
3138;149;6
3138;150;283
3138;151;322
3138;152;15
3138;153;100
3138;154;64
3138;155;8
3138;156;312
3138;160;68
3138;163;72
3139;162;13
3139;129;13
3139;130;24
3139;131;7
3139;132;39
3139;133;10
3139;137;1
3139;138;2
3139;139;2
3139;140;4
3139;141;5
3139;142;10
3139;144;2
3139;146;2
3139;147;1
3139;148;1
3139;134;2
3139;135;3
3139;164;5
3139;165;3
3139;166;5
3139;136;1.098612
3139;149;1
3139;150;2
3139;151;4
3139;152;1
3139;154;4
3139;155;4
3139;163;8
3140;162;18
3140;129;22
3140;130;28
3140;131;10
3140;132;30
3140;133;13
3140;137;3
3140;138;1
3140;139;2
3140;140;6
3140;141;4
3140;142;10
3140;144;3
3140;146;2
3140;147;1
3140;148;1
3140;134;2
3140;135;4
3140;164;6
3140;165;4
3140;166;6
3140;136;1.609438
3140;149;2
3140;150;3
3140;151;5
3140;152;1
3140;154;4
3140;155;12
3140;156;24
3140;163;16
3141;162;27
3141;129;34
3141;130;41
3141;131;20
3141;132;35
3141;133;11
3141;137;3
3141;138;2
3141;139;3
3141;140;9
3141;141;7
3141;142;20
3141;144;5
3141;146;3
3141;147;1
3141;148;3
3141;134;5
3141;135;6
3141;164;8
3141;165;6
3141;166;8
3141;136;1.945910
3141;149;2
3141;150;5
3141;151;10
3141;152;3
3141;153;3
3141;154;12
3141;155;12
3141;156;36
3141;160;3
3141;163;24
3142;162;12
3142;129;16
3142;130;17
3142;131;7
3142;132;19
3142;133;8
3142;137;2
3142;141;3
3142;142;9
3142;144;2
3142;146;2
3142;147;1
3142;148;1
3142;134;3
3142;135;3
3142;164;4
3142;165;3
3142;166;4
3142;136;1.098612
3142;149;1
3142;150;2
3142;151;5
3142;152;1
3142;154;4
3142;155;8
3142;163;12
3143;162;21
3143;129;22
3143;130;27
3143;131;10
3143;132;21
3143;133;11
3143;137;3
3143;141;7
3143;142;13
3143;143;1
3143;144;2
3143;145;2
3143;146;4
3143;147;2
3143;148;2
3143;134;1
3143;135;5
3143;164;6
3143;165;5
3143;166;6
3143;136;1.386294
3143;149;2
3143;150;5
3143;151;4
3143;152;2
3143;154;8
3143;155;12
3143;163;20
3144;162;34
3144;129;42
3144;130;69
3144;131;26
3144;132;75
3144;133;20
3144;137;1
3144;138;2
3144;139;3
3144;140;7
3144;141;20
3144;142;33
3144;143;1
3144;144;4
3144;146;3
3144;147;1
3144;148;5
3144;134;4
3144;135;6
3144;164;8
3144;165;6
3144;166;8
3144;136;2.079442
3144;149;4
3144;150;5
3144;151;9
3144;152;4
3144;153;3
3144;154;20
3144;155;4
3144;156;28
3144;160;3
3144;163;24
3145;162;8
3145;129;9
3145;130;12
3145;131;7
3145;132;14
3145;133;8
3145;137;1
3145;141;1
3145;142;5
3145;144;1
3145;146;2
3145;147;1
3145;148;1
3145;134;2
3145;135;2
3145;164;3
3145;165;2
3145;166;3
3145;136;0.693147
3145;150;1
3145;151;3
3145;152;1
3145;153;1
3145;154;4
3145;155;4
3145;160;1
3145;163;8
3146;162;40
3146;129;46
3146;130;89
3146;131;24
3146;132;120
3146;133;17
3146;137;2
3146;138;4
3146;139;6
3146;140;17
3146;141;14
3146;142;28
3146;144;6
3146;146;3
3146;147;1
3146;148;4
3146;134;4
3146;135;7
3146;164;12
3146;165;7
3146;166;12
3146;136;2.397895
3146;149;2
3146;150;6
3146;151;10
3146;152;4
3146;154;16
3146;155;8
3146;156;36
3146;163;24
3147;162;11
3147;129;16
3147;130;13
3147;131;8
3147;132;16
3147;133;8
3147;137;2
3147;141;3
3147;142;7
3147;144;1
3147;146;2
3147;147;1
3147;148;1
3147;134;2
3147;135;2
3147;164;3
3147;165;2
3147;166;3
3147;136;0.693147
3147;150;1
3147;151;3
3147;152;1
3147;154;4
3147;155;8
3147;163;12
3148;162;10
3148;129;11
3148;130;20
3148;131;12
3148;132;27
3148;133;11
3148;137;1
3148;141;1
3148;142;5
3148;144;1
3148;146;2
3148;147;1
3148;148;1
3148;134;2
3148;135;4
3148;164;5
3148;165;4
3148;166;5
3148;136;0.693147
3148;150;1
3148;151;3
3148;152;1
3148;153;2
3148;154;4
3148;155;4
3148;160;2
3148;163;8
3149;7;306
3149;39;25
3149;12;6845
3149;18;2
3149;13;150
3149;11;71
3149;15;2
3149;14;1
3149;44;1278044160
3149;47;0.000001
3149;10;1
3149;19;1
3149;21;36
3149;22;9
3149;23;5
3149;25;455
3149;26;269
3149;27;33
3149;28;43
3149;29;25
3149;30;81
3149;31;275
3149;32;24
3149;33;151
3149;35;7
3149;24;15.472115
3149;34;0.999999
3149;38;5146.571777
3149;41;47
3149;42;7
3149;43;17
3152;162;171
3152;129;275
3152;130;455
3152;131;110
3152;132;269
3152;133;28
3152;137;6
3152;141;81
3152;142;151
3152;143;11
3152;144;20
3152;145;5
3152;146;5
3152;147;2
3152;148;25
3152;134;6
3152;135;33
3152;164;42
3152;165;33
3152;166;42
3152;136;15.472115
3152;149;9
3152;150;36
3152;151;43
3152;152;24
3152;153;7
3152;154;140
3152;155;24
3152;160;5
3152;163;164
3153;7;651
3153;39;85
3153;12;2736
3153;40;50
3153;18;13
3153;13;69
3153;11;27
3153;15;1
3153;14;15
3153;16;12
3153;44;3588775424
3153;47;0.000001
3153;10;1
3153;19;6
3153;20;55
3153;21;57
3153;22;3
3153;23;8
3153;25;395
3153;26;310
3153;27;47
3153;28;45
3153;29;21
3153;30;77
3153;31;232
3153;32;19
3153;33;141
3153;35;7
3153;24;18.383373
3153;34;0.1000000
3153;38;669.140320
3153;41;4
3153;42;6
3153;43;22
3168;162;6
3168;129;6
3168;130;8
3168;131;8
3168;132;6
3168;133;4
3168;137;1
3168;138;3
3168;139;3
3168;140;5
3168;141;2
3168;142;2
3168;146;1
3168;147;1
3168;135;1
3168;164;1
3168;165;1
3168;166;1
3168;153;1
3168;155;4
3168;156;20
3168;160;1
3168;163;4
3169;162;19
3169;129;27
3169;130;33
3169;131;21
3169;132;19
3169;133;8
3169;137;2
3169;138;9
3169;139;10
3169;140;15
3169;141;7
3169;142;16
3169;143;1
3169;144;4
3169;146;3
3169;147;2
3169;148;3
3169;135;6
3169;164;6
3169;165;6
3169;166;6
3169;136;2.639057
3169;149;2
3169;150;5
3169;151;6
3169;152;3
3169;154;16392
3169;155;8
3169;156;64
3169;163;16400
3170;162;18
3170;129;21
3170;130;33
3170;131;19
3170;132;19
3170;133;9
3170;137;2
3170;138;6
3170;139;9
3170;140;14
3170;141;6
3170;142;16
3170;143;1
3170;144;5
3170;146;3
3170;147;2
3170;148;3
3170;135;7
3170;164;7
3170;165;7
3170;166;7
3170;136;3.332205
3170;149;2
3170;150;6
3170;151;7
3170;152;3
3170;154;16392
3170;155;8
3170;156;60
3170;163;16400
3171;162;25
3171;129;34
3171;130;50
3171;131;26
3171;132;35
3171;133;10
3171;137;2
3171;138;10
3171;139;15
3171;140;25
3171;141;11
3171;142;17
3171;144;3
3171;146;2
3171;147;1
3171;148;3
3171;135;4
3171;164;4
3171;165;4
3171;166;4
3171;136;2.079442
3171;149;2
3171;150;3
3171;151;3
3171;152;3
3171;153;2
3171;154;1032
3171;155;8
3171;156;1120
3171;160;2
3171;163;1040
3172;162;35
3172;129;48
3172;130;79
3172;131;35
3172;132;61
3172;133;13
3172;137;1
3172;138;11
3172;139;17
3172;140;30
3172;141;17
3172;142;26
3172;144;4
3172;145;1
3172;146;2
3172;147;1
3172;148;6
3172;135;5
3172;164;6
3172;165;5
3172;166;6
3172;136;2.772589
3172;149;3
3172;150;5
3172;151;4
3172;152;5
3172;153;2
3172;154;1044
3172;155;4
3172;156;120
3172;160;2
3172;163;1048
3173;162;85
3173;129;96
3173;130;192
3173;131;55
3173;132;170
3173;133;18
3173;137;2
3173;138;16
3173;139;44
3173;140;55
3173;141;34
3173;142;64
3173;143;2
3173;144;21
3173;145;15
3173;146;8
3173;147;3
3173;148;6
3173;134;1
3173;135;24
3173;164;27
3173;165;24
3173;166;27
3173;136;7.560081
3173;149;3
3173;150;38
3173;151;25
3173;152;5
3173;153;2
3173;154;40
3173;155;8
3173;156;245
3173;160;2
3173;161;1
3173;163;48
3174;7;1226
3181;7;128
3174;39;153
3174;12;17305
3174;40;51
3174;18;4
3174;13;429
3174;11;227
3174;15;2
3174;14;14
3174;16;2
3174;44;899238656
3181;39;7
3181;12;49
3181;13;1
3181;11;1
3181;44;1450476288
3174;47;0.000001
3174;8;1
3174;10;7
3174;19;22
3174;20;21
3174;21;140
3174;22;12
3174;23;6
3174;25;1737
3174;26;2279
3174;27;123
3174;28;112
3174;29;101
3174;30;463
3174;31;783
3174;32;98
3174;33;673
3174;35;21
3174;24;45.227173
3174;34;1
3174;38;1005.474487
3174;41;391
3174;42;8
3174;43;18
3198;84;7
3198;65;7
3198;68;5
3198;72;5
3198;78;2
3198;79;1
3198;81;20
3223;162;3
3223;129;81
3223;146;1
3223;135;1
3223;164;1
3223;165;1
3223;166;1
3223;155;0
3223;163;0
3224;162;14
3224;129;24
3224;130;19
3224;131;17
3224;132;30
3224;133;5
3224;137;1
3224;138;2
3224;139;2
3224;140;1
3224;141;10
3224;142;10
3224;146;1
3224;147;1
3224;135;1
3224;164;1
3224;165;1
3224;166;1
3224;153;3
3224;155;4
3224;156;4
3224;160;3
3224;163;4
3225;162;11
3225;129;14
3225;130;35
3225;131;18
3225;132;40
3225;133;8
3225;137;1
3225;141;9
3225;142;13
3225;143;3
3225;146;2
3225;147;1
3225;148;1
3225;135;4
3225;164;4
3225;165;4
3225;166;4
3225;136;2.079442
3225;149;2
3225;150;3
3225;151;3
3225;152;1
3225;154;4
3225;155;4
3225;163;8
3226;162;18
3226;129;24
3226;130;56
3226;131;11
3226;132;86
3226;133;14
3226;137;3
3226;141;5
3226;142;11
3226;143;1
3226;144;2
3226;146;3
3226;147;2
3226;148;2
3226;135;4
3226;164;9
3226;165;4
3226;166;5
3226;136;1.609438
3226;149;3
3226;150;3
3226;151;4
3226;152;2
3226;154;8
3226;155;12
3226;163;20
3227;162;56
3227;129;78
3227;130;128
3227;131;38
3227;132;139
3227;133;21
3227;137;2
3227;141;28
3227;142;56
3227;143;6
3227;144;7
3227;146;4
3227;147;2
3227;148;13
3227;134;1
3227;135;14
3227;164;14
3227;165;14
3227;166;14
3227;136;5.863631
3227;149;4
3227;150;13
3227;151;16
3227;152;12
3227;154;50
3227;155;8
3227;163;58
3228;162;21
3228;129;33
3228;130;31
3228;131;14
3228;132;26
3228;133;11
3228;137;3
3228;138;1
3228;139;1
3228;140;2
3228;141;7
3228;142;16
3228;143;2
3228;144;1
3228;146;3
3228;147;1
3228;148;5
3228;135;4
3228;164;4
3228;165;4
3228;166;4
3228;136;1.791760
3228;149;2
3228;150;3
3228;151;4
3228;152;5
3228;154;46
3228;155;12
3228;156;8
3228;163;58
3229;162;44
3229;129;83
3229;130;130
3229;131;32
3229;132;157
3229;133;21
3229;137;2
3229;138;3
3229;139;5
3229;140;14
3229;141;29
3229;142;41
3229;143;4
3229;144;2
3229;145;1
3229;146;3
3229;147;1
3229;148;7
3229;135;9
3229;164;9
3229;165;9
3229;166;9
3229;136;3.583519
3229;149;12
3229;150;7
3229;151;6
3229;152;6
3229;154;28
3229;155;8
3229;156;56
3229;163;36
3230;162;38
3230;129;40
3230;130;71
3230;131;27
3230;132;69
3230;133;16
3230;137;3
3230;141;15
3230;142;32
3230;143;1
3230;144;8
3230;145;6
3230;146;6
3230;147;3
3230;148;7
3230;135;10
3230;164;11
3230;165;10
3230;166;11
3230;136;3.526361
3230;149;3
3230;150;15
3230;151;10
3230;152;7
3230;154;28
3230;155;12
3230;163;40
3231;162;40
3231;129;46
3231;130;359
3231;131;36
3231;132;507
3231;133;25
3231;137;3
3231;141;99
3231;142;141
3231;143;2
3231;144;16
3231;145;14
3231;146;6
3231;147;4
3231;148;23
3231;135;19
3231;164;20
3231;165;11
3231;166;12
3231;136;4.955827
3231;149;8
3231;150;32
3231;151;19
3231;152;23
3231;154;92
3231;155;12
3231;163;48
3232;162;14
3232;129;29
3232;130;32
3232;131;21
3232;132;34
3232;133;15
3232;137;1
3232;138;2
3232;139;3
3232;140;8
3232;141;6
3232;142;11
3232;143;1
3232;144;1
3232;146;3
3232;147;1
3232;148;1
3232;134;1
3232;135;3
3232;164;3
3232;165;3
3232;166;3
3232;136;1.098612
3232;149;3
3232;150;2
3232;151;4
3232;152;1
3232;153;1
3232;154;4
3232;155;4
3232;156;32
3232;163;8
3233;162;21
3233;129;25
3233;130;167
3233;131;27
3233;132;227
3233;133;16
3233;137;4
3233;138;1
3233;139;2
3233;140;6
3233;141;54
3233;142;68
3233;143;1
3233;144;4
3233;145;4
3233;146;3
3233;147;1
3233;148;9
3233;135;6
3233;164;6
3233;165;2
3233;166;2
3233;136;3.178054
3233;149;8
3233;150;9
3233;151;5
3233;152;9
3233;153;2
3233;154;36
3233;155;16
3233;156;24
3233;163;28
3234;162;9
3234;129;13
3234;130;45
3234;131;19
3234;132;58
3234;133;15
3234;137;4
3234;138;1
3234;139;1
3234;140;4
3234;141;12
3234;142;15
3234;144;1
3234;145;1
3234;146;2
3234;147;1
3234;148;2
3234;135;2
3234;164;2
3234;165;1
3234;166;1
3234;136;0.693147
3234;149;8
3234;150;2
3234;151;1
3234;152;2
3234;154;8
3234;155;16
3234;156;16
3234;163;24
3235;162;5
3235;129;5
3235;130;2
3235;131;2
3235;132;1
3235;133;1
3235;137;1
3235;138;1
3235;139;1
3235;140;1
3235;141;1
3235;142;1
3235;146;1
3235;147;1
3235;135;1
3235;164;1
3235;165;1
3235;166;1
3235;155;4
3235;156;4
3235;163;4
3236;162;7
3236;129;10
3236;130;77
3236;131;19
3236;132;112
3236;133;15
3236;137;1
3236;138;1
3236;139;1
3236;140;1
3236;141;23
3236;142;29
3236;144;2
3236;145;2
3236;146;2
3236;147;1
3236;148;4
3236;135;3
3236;164;3
3236;165;1
3236;166;1
3236;136;1.386294
3236;149;8
3236;150;4
3236;151;2
3236;152;4
3236;153;3
3236;154;16
3236;155;4
3236;156;4
3236;163;12
3237;162;44
3237;129;98
3237;130;155
3237;131;45
3237;132;180
3237;133;22
3237;137;4
3237;138;8
3237;139;10
3237;140;22
3237;141;42
3237;142;56
3237;144;8
3237;145;5
3237;146;4
3237;147;2
3237;148;7
3237;135;9
3237;164;11
3237;165;7
3237;166;9
3237;136;3.912023
3237;149;8
3237;150;13
3237;151;8
3237;152;6
3237;153;2
3237;154;28
3237;155;16
3237;156;88
3237;160;2
3237;163;36
3238;162;18
3238;129;46
3238;130;31
3238;131;18
3238;132;48
3238;133;14
3238;137;3
3238;141;8
3238;142;10
3238;144;1
3238;145;1
3238;146;2
3238;147;1
3238;134;1
3238;135;3
3238;164;3
3238;165;2
3238;166;2
3238;136;0.693147
3238;149;5
3238;150;2
3238;151;2
3238;153;3
3238;155;12
3238;163;12
3239;162;38
3239;129;46
3239;130;270
3239;131;33
3239;132;378
3239;133;21
3239;137;3
3239;141;78
3239;142;106
3239;143;1
3239;144;10
3239;145;7
3239;146;5
3239;147;3
3239;148;17
3239;135;13
3239;164;13
3239;165;6
3239;166;6
3239;136;4.382027
3239;149;8
3239;150;18
3239;151;11
3239;152;17
3239;153;7
3239;154;68
3239;155;12
3239;163;40
3240;162;16
3240;129;28
3240;130;34
3240;131;15
3240;132;39
3240;133;14
3240;137;1
3240;141;2
3240;142;13
3240;143;2
3240;144;3
3240;146;3
3240;147;2
3240;148;2
3240;134;4
3240;135;6
3240;164;9
3240;165;6
3240;166;9
3240;136;2.197225
3240;149;1
3240;150;5
3240;151;9
3240;152;2
3240;154;8
3240;155;4
3240;163;12
3241;162;11
3241;129;11
3241;130;12
3241;131;5
3241;132;8
3241;133;8
3241;137;2
3241;141;2
3241;142;5
3241;143;1
3241;146;2
3241;147;2
3241;148;1
3241;134;1
3241;135;2
3241;164;2
3241;165;2
3241;166;2
3241;136;0.693147
3241;149;2
3241;150;1
3241;151;2
3241;152;1
3241;154;4
3241;155;8
3241;163;12
3242;162;13
3242;129;13
3242;130;27
3242;131;9
3242;132;43
3242;133;12
3242;137;1
3242;141;11
3242;142;13
3242;144;2
3242;145;1
3242;146;3
3242;147;2
3242;135;3
3242;164;3
3242;165;3
3242;166;3
3242;136;1.098612
3242;149;7
3242;150;3
3242;151;2
3242;155;4
3242;163;4
3243;162;11
3243;129;14
3243;130;23
3243;131;8
3243;132;39
3243;133;9
3243;137;1
3243;141;9
3243;142;11
3243;144;2
3243;145;1
3243;146;3
3243;147;2
3243;135;3
3243;164;3
3243;165;3
3243;166;3
3243;136;1.098612
3243;149;5
3243;150;3
3243;151;2
3243;155;4
3243;163;4
3244;162;15
3244;129;22
3244;130;33
3244;131;9
3244;132;58
3244;133;12
3244;137;4
3244;138;1
3244;139;1
3244;140;1
3244;141;13
3244;142;15
3244;143;1
3244;144;1
3244;146;2
3244;147;1
3244;135;3
3244;164;3
3244;165;3
3244;166;3
3244;136;1.386294
3244;149;10
3244;150;2
3244;151;2
3244;155;16
3244;156;4
3244;163;16
3181;47;0.000001
3181;10;6
3181;34;0.062973
3181;41;2276
3245;7;59
3245;39;9
3245;12;1018
3245;18;1
3245;13;19
3245;11;4
3245;15;1
3245;14;1
3245;44;3396176896
3245;47;0.000001
3245;19;1
3245;20;3
3245;21;5
3245;22;3
3245;23;3
3245;25;56
3245;26;59
3245;27;6
3245;28;11
3245;29;2
3245;30;11
3245;31;36
3245;32;2
3245;33;24
3245;24;1.791760
3245;34;0.394885
3245;38;599.087158
3245;42;6
3245;43;11
3247;162;29
3247;129;36
3247;130;56
3247;131;24
3247;132;59
3247;133;13
3247;137;4
3247;138;3
3247;139;4
3247;140;7
3247;141;11
3247;142;24
3247;144;5
3247;146;3
3247;147;1
3247;148;2
3247;134;6
3247;135;6
3247;164;8
3247;165;6
3247;166;8
3247;136;1.791760
3247;149;3
3247;150;5
3247;151;11
3247;152;2
3247;154;60
3247;155;16
3247;156;28
3247;163;76
3248;7;324
3248;39;48
3248;12;1892
3248;40;61
3248;18;2
3248;13;56
3248;11;37
3248;15;2
3248;14;6
3248;44;2989076224
3248;47;0.000001
3248;8;1
3248;10;1
3248;19;5
3248;20;3
3248;21;18
3248;22;1
3248;23;2
3248;25;77
3248;26;48
3248;27;20
3248;28;23
3248;29;1
3248;30;15
3248;31;107
3248;32;1
3248;33;55
3248;35;1
3248;24;6.931472
3248;34;0.989847
3248;38;94.977257
3248;41;40
3248;42;7
3248;43;27
3250;84;1
3250;65;1
3250;68;1
3250;72;1
3250;81;4
3253;162;4
3253;129;4
3253;130;1
3253;131;1
3253;142;1
3253;146;1
3253;134;1
3253;135;1
3253;164;1
3253;165;1
3253;166;1
3253;151;1
3253;155;0
3253;163;0
3254;162;30
3254;129;82
3254;130;56
3254;131;10
3254;132;34
3254;133;6
3254;141;13
3254;142;47
3254;144;4
3254;145;12
3254;146;2
3254;147;1
3254;148;1
3254;134;1
3254;135;13
3254;164;13
3254;165;13
3254;166;13
3254;136;5.545177
3254;149;1
3254;150;16
3254;151;17
3254;152;1
3254;154;4
3254;155;0
3254;163;4
3255;162;5
3255;129;5
3255;130;3
3255;131;3
3255;132;3
3255;133;3
3255;137;1
3255;142;1
3255;146;1
3255;134;1
3255;135;1
3255;164;1
3255;165;1
3255;166;1
3255;151;1
3255;153;1
3255;155;4
3255;163;4
3256;162;9
3256;129;9
3256;130;14
3256;131;6
3256;132;10
3256;133;8
3256;137;3
3256;138;2
3256;139;2
3256;140;3
3256;141;1
3256;142;3
3256;144;1
3256;146;2
3256;147;2
3256;134;1
3256;135;3
3256;164;3
3256;165;3
3256;166;3
3256;136;0.693147
3256;149;1
3256;150;1
3256;151;2
3256;155;12
3256;156;12
3256;163;12
3257;162;7
3257;129;7
3257;130;3
3257;131;3
3257;132;1
3257;133;1
3257;137;2
3257;138;1
3257;139;1
3257;140;1
3257;141;1
3257;142;3
3257;144;1
3257;146;2
3257;147;1
3257;134;1
3257;135;2
3257;164;2
3257;165;2
3257;166;2
3257;136;0.693147
3257;149;1
3257;150;1
3257;151;2
3257;155;8
3257;156;4
3257;163;8
3012;45;70
39;45;12
3015;45;84
37;45;161
3014;45;1
1318;45;5
1374;45;147
1382;45;250
2972;45;404
3153;45;195
2070;45;90
2046;45;435
2623;45;28
3149;45;173
1307;45;6
2950;45;375
1113;45;2
57;45;51
2992;45;333
3007;45;376
2042;45;166
28;45;93
2295;45;26
2661;45;148
34;45;9
2252;45;397
3174;45;507
3181;45;120
3248;45;67
3245;45;29
2069;45;1123
2035;45;42
2254;45;269
2622;45;9
3115;45;959
3111;45;214
3008;45;13
